SName,Lyric,Artist,Songs,Popularity,Genre,Genres
Ainda é Cedo Pra Dizer Bye-bye,"Você pediu pra dar um tempo. Um tempo pra pensar, pra refletir no nosso amor que foi embora. Me prometeu não demorar. E o tempo a torturar parece que parou, e agora. Morro de saudades. Dos teus abraços, dos teus carinhos. Toda noite arde essa ferida aqui no peito. Quero outra chance. Não faz assim, vem cicatrizar o que ficou em mim. Sentir essa dor é tão ruim. Ainda é cedo pra dizer bye-bye. Ainda não é hora do final. Se tento me enganar buscando um outro alguém, sempre caio na real. Meu coração te quer perto de mim. Você insiste em dizer que não. E diz pra todo mundo que não me quer mais. Tá tentando enganar teu coração",Belo,236,14.7,Samba,Romântico; Pagode; Samba; Trilha Sonora; Axé; Funk Carioca; Black Music; Funk; Gospel/Religioso; Sertanejo; Psicodelia; Piano Rock; Soul Music; World Music; Disco; Country; Blues; Pop; Bossa Nova; Hip Hop
Outra Luz,"-------------------------------------. Hoje eu sei daquele desejo. De voar, sumir devagar. Hoje eu sinto e acordo todo dia. Longe desse lugar. Hoje em dia eu volto pra casa. No caminho eu vou mudar. Oh, e a noite inteira eu te chamo. A sede pode acabar. Mas tudo aqui me diz. O tempo não pode esperar. Hoje é mais do que passou. Hoje é mais do que será. Quero ver outra luz nascer. De cada luz que eu apagar. Meu desejo chama teu nome. E anoitece cedo demais. O tempo quer me levar pra longe. Eu sei, não dá pra voltar. E tudo aqui me diz. O mundo não vai esperar. --------------------------------------",Zélia Duncan,207,1.7,Pop,MPB; Pop; Romântico; Pop/Rock; Blues; Black Music; Folk; Bossa Nova; Chillout; Indie; Piano Rock; Post-Rock; R&B; Samba; Axé
Cinderela,"Eu gosto muito de fazer as coisas do meu jeito. De não ter ninguém de quem esconder meus defeitos. Ter um dia inteiro sem ter pra onde ir. Mas de vez em quando fecho os olhos e te vejo. Eu dou pausa bem naquela hora em que eu te beijo. Alguém que saiba como me fazer feliz. E quando eu te encontrar. Vai ser como eu sonhei. Pedra na janela. Conversa a luz de vela. Sua Cinderela. Até bem depois da meia noite. Até bem depois da meia noite. Olhando as estrelas. Cena de novela. Sua Cinderela. Até bem depois da meia noite. Até bem depois da meia noite. Quando eu to sozinha, tudo certo, tudo bom. O silêncio é o meu jeito de encontrar meu tom. Escrevi a minha história bem do jeito que eu quis. Mas às vezes sinto falta de alguém do meu lado. Pra dormir no frio e assistir série colado. Alguém que saiba como me fazer feliz. E quando eu te encontrar. Vai ser como eu sonhei. Pedra na janela. Conversa a luz de vela. Sua Cinderela. Até bem depois da meia noite. Até bem depois da meia noite. Olhando as estrelas. Cena de novela. Sua Cinderela. Até bem depois da meia noite. Até bem depois da meia noite",Bárbara Dias,18,4.2,Pop,Romântico; MPB; Pop
Me Abraça,"Quando você passa eu sinto seu cheiro. Aguça o meu faro e disparo em sua caça, ai ai ai. O tempo inteiro a te admirar. Perco o tino, paro de pensar. Seguindo seus passos aonde quer que vá. Quando você passa eu sinto seu cheiro. Aguça o meu faro e disparo em sua caça, ai ai ai. O tempo inteiro a te admirar. Perco o tino, paro de pensar. Seguindo seus passos aonde quer que vá. Me abraça e me beija. Me chama de meu amor. Me abraça e deseja. Vem mostrar pra mim o seu calor. Me abraça e me beija. Me chama de meu amor. Me abraça e deseja. Vem mostrar pra mim o seu calor. Eu vejo em seus braços. Um laço perfeito. Me dá essa chance meu bem, me veste de beijos. Me dá essa chance, me cobre de beijos. Me abraça e me beija. Me chama de meu amor. Me abraça e deseja. Vem mostrar pra mim o seu calor. Me abraça e me beija. Me chama de meu amor. Me abraça e deseja. Vem mostrar pra mim o seu calor",Anavitória,43,23.8,Pop,Indie; Pop; Folk; MPB; Romântico; Sertanejo; Blues; Country; Chillout; House; New Wave; Kizomba; K-Pop/K-Rock; Gospel/Religioso; Hip Hop; Samba; Trilha Sonora; Músicas Gaúchas; Emocore; R&B; Axé
Até o Tempo Passa,"Fiquei no sofá esperando você. Ainda bem que eu sentei. Se não além do coração a perna ia doer, doeu. Não fiquei com ninguém. Primeiro porque quem se aproximou de mim. ""Tava"" com dó do que você aprontou comigo. Graças a Deus arranjei um monte de amigo. Um monte de conselho. Um pouco de vergonha na cara. 3 doses de whisky. Do tempo que o cigarro apaga esse amor acaba. E some igual fumaça. Se até o tempo passa. Imagina o seu amor. Devolve o meu tempo. Que eu fiquei ligando, mandando mensagem. Implorando por favor. Vou te cobrar com juros o que você me tirou. Se até o tempo passa. Imagina o nosso amor. E esse arranhadinho no meu coração. Soprou passou, passou. E o tempo levou. Se é pra viver sofrendo. Eu vou sofrer com um novo amor",Marília Mendonça,82,36.2,Sertanejo,Sertanejo; Forró; Funk; Romântico; Funk Carioca; Country; Axé; MPB; Electro Swing; Black Music; Bossa Nova; Rock; Pop; Rap; Electronica; Gospel/Religioso; Samba; House; Trilha Sonora; Dance; Industrial; World Music; Músicas Gaúchas; Blues; Pop/Rock; Disco; Samba Enredo; Reggae; Ska; Regional; K-Pop/K-Rock; Trip-Hop; Reggaeton
Moderação,"Se eu beber demais, não hà dose que supere. A moderação do meu coração já era. Tanta falta que me faz.. quando estou com a galera. Uns perguntam por você, quando menos se espera. Não consigo admitir, pois você não foi sincera... Já era... Te prometi o céu, sempre fui tão fiel. Nosso castelo de areia se desfez na ilusão. Hoje eu sou um réu.. que escreve no papel. A dor de alguém perdido nesse mar de solidão",Alexandre Pires,195,6.2,Samba,Samba; Romântico; Pagode; Axé; Dance; Sertanejo; Funk Carioca; Funk; Trilha Sonora; Electronica; Forró; Clássico
A Garça Pantaneira,"A Garça Branca Matogrossense. Levanta o voo do Pantanal. Nâo sei se foi pro estado de Minas. Se foi pro estadão de Goiás. Só sei que aqui fiquei sozinho. Com muita vontade de ir atras. Pra conhecer a nova morada. Da linda flor do meu Pantanal. Quem teve um grande amor nessa vida. Lembranças guarda no coraçao. Se este alguem regressar um dia. Darei meu amor, minha paixão. A águas claras do rio Bonito. Ficaram escuras para mim. Depois que meu amor foi embora. O meu cantar ficou triste assim",Milionário e José Rico,346,14.9,Sertanejo,Sertanejo; Romântico; Trilha Sonora; Disco; Regional; Country; World Music; Forró; Folk; Gospel/Religioso; Fado; Reggaeton; Soul Music; Bossa Nova; Pagode; Jazz; Funk; Axé; Velha Guarda; R&B
Eu Vou,"E onde você for, eu vou. Eu vou, eu vou. E é só me chamar que eu vou. Eu vou, que eu vou. Oh meu amor, faz tanto tempo. Que eu não me lembro mais. Da minha vida sem você. Eu decorei os seus defeitos. E é tão perfeito. Gostar de tudo em você. Eu busquei. Um par de estrelas pra te dar. Aprendi em pensamentos a voar. Tô entregue a você. Mundo inteiro pode ver. Deixa rolar. E onde você for eu vou. Eu vou, eu vou. E é só me chamar que eu vou. Eu vou, que eu vou. Que onde você for eu vou. Eu vou, eu vou. E é só me chamar que eu vou. Eu vou, que eu vou",Zezé Di Camargo e Luciano,444,36.7,Sertanejo,Sertanejo; Romântico; Country; Forró; Axé; Dance; Regional; Folk; Gospel/Religioso; Samba; Pop; Clássico; Gótico; Velha Guarda; Disco; MPB; Rock; Classic Rock; Trilha Sonora; Soft Rock; Reggae; Bossa Nova; Funk Carioca; Pop/Rock; Instrumental; New Age; Black Music; Funk
Festa,"Festa no gueto,. Pode vir, pode chegar. Misturando o mundo inteiro. Vamos ver no que é que dá. Hoje tem festa no gueto. Pode vir, pode chegar. Misturando o mundo inteiro. Vamos ver no que é que dá. Tem gente de toda cor. Tem raça de toda fé. Guitarras de rock'n roll. Batuque de candomblé. Vai lá. Pra ver. A tribo se balançar. O chão da terra tremer. Mãe preta de lá mandou chamar. Avisou, Avisou, Avisou , Avisou. Que vai rolar a festa. Vai rolar. O povo no gueto. Mandou avisar",Ivete Sangalo,275,11.5,Pop,Pop; Axé; Romântico; MPB; Samba; Pop/Rock; Sertanejo; Forró; Funk; Jovem Guarda; Electronica; Pagode; Hard Rock; Clássico; Gospel/Religioso; Rock; Dance; Bossa Nova; Heavy Metal; Velha Guarda; Emocore; World Music; Country; Hardcore; Funk Carioca; Hip Hop; Infantil; Disco; Gótico; Instrumental; R&B; Jazz; J-Pop/J-Rock; Blues; Reggae; Rap; Pop/Punk; Black Music; Trilha Sonora; Regional; Samba Enredo; New Age; Punk Rock; Grunge; Trip-Hop; Rock Alternativo; House; Tecnopop; Surf Music; Soul Music; Fado; Piano Rock; Rockabilly; Psicodelia; Ska; Power-Pop; Pós-Punk; Progressivo; Indie; Folk
Toma Lá da Cá 2 (Versão Rádio),"Melhor não agir sem pensar. Tenha a determinação. Que o defeito do ser humano é agir por emoção. É se precipitar. E esquecer o coração. Pois nessa vida você vale. O que tem em mãos. Ahã ahã a um dia eu vou ganhar. Eu sei que hoje ta dificil mais vai melhorar. Ahã ahã a nem tenta conspirar. Porque a vida é tipo um troco(é nos) toma lá,da cá.... Mais um ano se passou. E o Brasil nada mudou. A morte,a fome,a miséria que continuou. Mas que país é esse. Que falta de igualdade. Esse é funk de conteudo passando menssagem. Felipe Boladão não tente copiar. é a versão rádio tá ligado da toma la.... Ahã ahã a nem tenta conspirar. Porque a vida é tipo um troco(é nós) toma lá,da cá.... Ahã ahã a nem tenta conspiraaar",Mc Felipe Boladão,39,1.4,Funk Carioca,Funk Carioca; Rap; Funk
Quem É?,Quem é o dono dos seus olhos?. Quem é?. Quem roubou você de mim?. Sei que ele não te ama. Só quer te levar pra cama. Só para lhe ter um pouquinho. Sei que ele não te ama. Só quer te levar pra cama. Só para lhe ter um pouquinho. Eu sei que é de mim que você gosta. Mexo com seu sentimento. Toco no seu coração. Me dê só uma noite de prazer. Quero provar pra você. Que eu sou sua paixão,Leonardo,391,6.4,Sertanejo,Romântico; Sertanejo; Country; Forró; Trilha Sonora; Instrumental; Disco; Regional; Folk; Gospel/Religioso; Velha Guarda; Axé; Funk; Chillout; Black Music; Jazz; Clássico; Pagode; Rock; MPB; Dance; Pós-Punk; Reggae; Hip Hop; Jovem Guarda
Pode Chorar/ Voa Beija-Flor/ Flor,"Quase que acabo com a minha vida. Você me pôs num beco sem saída. Por que fez isso comigo?. Me dediquei somente a você. Tudo o que eu podia eu tentei fazer. Mas não, não adiantou. Você não sabe o que é amar. Você não sabe o que é amor. Acha que é somente ficar, ficar, ficar. E se rolar, rolou. Não se maltrata o coração. De quem não merece sofrer. Não vou ficar na solidão de mão em mão. Assim como você. Pode chorar, mas eu não volto pra você. Pode chorar, você não vai me convencer. Pode chorar. Você se lembra o quanto eu chorei por você?. Pode chorar, mas eu não volto pra você. Pode chorar, você não vai me convencer. Pode chorar. Você se lembra o quanto eu chorei por você?. Quase que acabo com a minha vida. Você me pôs num beco sem saída. Por que fez isso comigo?. Me dediquei somente a você. Tudo o que eu podia eu tentei fazer. Mas não, não adiantou. Você não sabe o que é amar. Você não sabe o que é amor. Acha que é só mesmo ficar, ficar, ficar. E se rolar, rolou. Não se maltrata o coração. De quem não merece sofrer. Não vou ficar na solidão de mão em mão. Assim como você. Pode chorar, mas eu não volto pra você. Pode chorar, você não vai me convencer. Pode chorar. Você se lembra o quanto eu chorei por você?. Pode chorar, mas eu não volto pra você. Pode chorar, você não vai me convencer. Pode chorar. Você se lembra o quanto eu chorei por você?",Jorge e Mateus,238,34.7,Sertanejo,Romântico; Sertanejo; House; Axé; Country; Gospel/Religioso; Pop; Funk; Funk Carioca; Pagode; Forró; Black Music; Electronica; Dance; Electro Swing; Reggae; Samba; R&B; MPB; Rap; Blues; Bossa Nova; Pop/Rock; Classic Rock; Rock; Surf Music; Trilha Sonora; Velha Guarda; Folk; Clássico; Hip Hop; Gótico; Metal; Rock Alternativo; World Music; Soul Music; Reggaeton; Samba Enredo; Hard Rock; Disco; Indie; Rockabilly; Piano Rock; Trance; Fado; Pós-Punk; Trip-Hop; Grunge; Soft Rock; Regional; Instrumental; Pop/Punk; Tecnopop; J-Pop/J-Rock; Emocore
Cadáver Sobre Cadáver,"Morre quem mereceu. E quem não merecia. Morre quem viveu bem. E quem mal sobrevivia. Morre o homem sadio. E o que fumava e bebia. Morre o crente e o ateu. Um do outro companhia. Morre quem mereceu. E quem não merecia. Morre quem viveu bem. E quem mal sobrevivia. Morre o homem sadio. E o que fumava e bebia. Morre o crente e o ateu. Um do outro companhia. Cadáver sobre cadáver. Cadáver sobre cadáver. Quem vive sobrevive. Quem vive sobrevive. Quem vive sobre. Cadáver sobre cadáver. Cadáver sobre cadáver. Quem vive sobrevive. Quem vive sobrevive. Quem vive sobre. No meio do tiroteio. No seio da calmaria. Morrem na guerra ou na paz. De fome ou de anorexia. Morrem os outros ou os seus. A foice não se sacia. Morre o homem, morre Deus. O luto não alivia. No meio do tiroteio. No seio da calmaria. Morrem na guerra ou na paz. De fome ou de anorexia. Morrem os outros ou os seus. A foice não se sacia. Morre o homem, morre Deus. O luto não alivia. Cadáver sobre cadáver. Cadáver sobre cadáver. Quem vive sobrevive. Quem vive sobrevive. Quem vive sobre. Cadáver sobre cadáver. Cadáver sobre cadáver. Quem vive sobrevive. Quem vive sobrevive. Quem vive sobre. Morre quem mereceu. E quem não merecia. Morre quem viveu bem. E quem mal sobrevivia. Morre o homem sadio. E o que fumava e bebia. Morre o crente e o ateu. Um do outro companhia. No meio do tiroteio. No seio da calmaria. Morrem na guerra ou na paz. De fome ou de anorexia. Morrem os outros ou os seus. A foice não se sacia. Morre o homem, morre Deus. O luto não alivia. Cadáver sobre cadáver. Cadáver sobre cadáver. Quem vive sobrevive. Quem vive sobrevive. Quem vive sobre. Cadáver sobre cadáver. Cadáver sobre cadáver. Quem vive sobrevive. Quem vive sobrevive. Quem vive sobre",Titãs,228,8.9,Rock,Pop/Rock; Rock; Hard Rock; MPB; Pop; World Music; Punk Rock; Heavy Metal; Pós-Punk; Rock Alternativo; Axé; Velha Guarda; Funk Carioca; Electronica; Forró; J-Pop/J-Rock; Emocore; Country; Classic Rock; Post-Rock; R&B; Folk; Blues; Romântico; Hip Hop; Trilha Sonora; Gótico; Hardcore; Bossa Nova; Jazz; Reggae; Grunge; Pop/Punk; Jovem Guarda; Black Music; Funk
Tá no Meu Pano,"Nós joga dentro e ela se apaixona. Cara de brava e é folgadona. Mas na hora da treta ela pede água. Adoça as palavras e dá uma sentada. Trombei no moio no fim de semana. Furou a lupa, que olhar bacana. A cara fechada pra não ver sorriso. Respeito na régua, hoje o pai tá liso. Preta, na favela vem jogar sua rabeta. Se eu for explicar essas ideia é muita treta. Se eu dou condição, tá no meu pano, jão. Preta, na favela vem jogar sua rabeta. Se eu for explicar essas ideia é muita treta. Se eu dou condição, tá no meu pano, jão",Mc Livinho,82,20.1,Funk Carioca,Funk Carioca; Funk; Electronica; Axé; Black Music; Electro Swing; MPB; Dance; Romântico; Pop; Fado; Bossa Nova; Blues
Cowboy Arretado,"Meu pai paga minha faculdade,. Eu nao quero ser doutor,. Eu nao nasci pra estuda.. Eu sou formado no meio da putaria,. Nos postos de gasolina,. Eu saio para farria. (x3). Encontrar a moçada,. Tomar uma gelada.. Só ando arrumado,. No meio da mulherada.. Sou um cowboy ajeitado,. Isso aqui tá muito bom.. Eu gosto é de zueira,. Eu to na putaria,. Sou doido por mulher,. Gelada todo dia. (x2)",Munhoz e Mariano,115,1.2,Sertanejo,Sertanejo; Romântico; Country; Trilha Sonora; Funk Carioca; Regional; House; Axé; Electro Swing; Dance; Black Music; Funk; Pop; Hard Rock; Forró; Electronica; Heavy Metal; Indie; Blues; Grunge; Rock
Fico Assim Sem Você,"Avião sem asa, fogueira sem brasa. Sou eu assim sem você. Futebol sem bola. Piu-Piu sem Frajola. Sou eu assim sem você. Por que é que tem que ser assim?. Se o meu desejo não tem fim. Eu te quero a todo instante. Nem mil alto-falantes. Vão poder falar por mim. Amor sem beijinho,. Buchecha sem Claudinho. Sou eu assim sem você. Circo sem palhaço, namoro sem abraço. Sou eu assim sem você. To louco pra te ver chegar. To louco pra te ter nas mãos. Deitar no teu abraço, retomar o pedaço. Que falta no meu coração. Eu não existo longe de você. E a solidão é o meu pior castigo. Eu conto as horas pra poder te ver. Mas o relógio tá de mal comigo. Eu não existo longe de você. E a solidão é o meu pior castigo. Eu conto as horas pra poder te ver. Mas o relógio tá de mal comigo, por que?...poor. que.... Neném sem chupeta, Romeu sem Julieta. Sou eu assim sem você. Carro sem estrada, queijo sem goiabada. Sou eu assim sem você. Por que é que tem que ser assim?. Se o meu desejo não tem fim. Eu te quero a todo instante. Nem mil alto-falantes. Vão poder falar por mim. Eu não existo longe de você. E a solidão é o meu pior castigo. Eu conto as horas pra poder te ver. Mas o relógio tá de mal comigo. Eu não existo longe de você. E a solidão é o meu pior castigo. Eu conto as horas pra poder te ver. Mas o relógio tá de mal comigo, por que?...por. que?...",Claudinho & Buchecha,74,3,Pop,Pop
